id,product_id,product_name,price,quantity,flavors,category,size,calories,ingredients,availability,rating
226,COF0226,Cappuccino,366.53,111,Vanilla,Blended,Large,141,"Cream, Milk, Tea Leaves, Chocolate",FALSE,4.9
227,COF0227,Latte,241.19,177,Vanilla,Hot,Medium,260,"Chocolate, Sugar, Cream, Coffee Beans",FALSE,4.5
228,COF0228,Latte,236.55,38,None,Hot,Large,127,"Cream, Ice, Tea Leaves, Spices, Sugar",FALSE,1.7
229,COF0229,Frappuccino,453.72,187,Cardamom,Cold,Small,396,"Spices, Coffee Beans, Ice",TRUE,1.2
230,COF0230,Macchiato,497.7,167,Cardamom,Cold,Small,324,"Milk, Sugar, Chocolate",TRUE,2.8
231,COF0231,Masala Chai,127.78,65,Cardamom,Hot,Medium,377,"Chocolate, Cream",TRUE,4.3
232,COF0232,Espresso,256.41,159,Mint,Hot,Large,458,"Milk, Sugar",TRUE,3.9
233,COF0233,Frappuccino,85.69,157,None,Blended,Medium,172,"Sugar, Milk, Cream",TRUE,2.5
234,COF0234,Macchiato,432.29,44,Caramel,Hot,Large,270,"Sugar, Coffee Beans, Chocolate, Spices, Cream",FALSE,1.4
235,COF0235,Choco Frappe,121.54,180,Caramel,Cold,Small,340,"Sugar, Spices, Ice, Chocolate",FALSE,2.1
236,COF0236,Cappuccino,478.46,61,Caramel,Blended,Small,435,"Spices, Milk, Ice",FALSE,1.3
237,COF0237,Americano,160.69,64,Cardamom,Iced,Small,320,"Ice, Milk, Coffee Beans, Sugar",TRUE,4.5
238,COF0238,Macchiato,77.68,187,Vanilla,Blended,Large,275,"Spices, Ice, Milk, Tea Leaves",TRUE,2.4
239,COF0239,Espresso,205.58,149,None,Iced,Small,327,"Spices, Coffee Beans",TRUE,4.6
240,COF0240,Latte,408.75,180,Hazelnut,Hot,Medium,264,"Spices, Milk, Cream, Chocolate, Coffee Beans",TRUE,4.9
241,COF0241,Masala Chai,326.93,113,Cardamom,Cold,Medium,106,"Milk, Cream, Spices, Sugar, Coffee Beans",FALSE,2.5
242,COF0242,Latte,127.7,83,Hazelnut,Cold,Small,352,"Milk, Sugar",FALSE,1.7
243,COF0243,Espresso,482.01,200,Mint,Iced,Large,325,"Coffee Beans, Cream, Milk",TRUE,5
244,COF0244,Cappuccino,250.46,19,None,Cold,Large,300,"Chocolate, Tea Leaves, Spices",TRUE,1.8
245,COF0245,Latte,267.58,80,Vanilla,Blended,Large,254,"Milk, Tea Leaves, Cream",TRUE,2.2
246,COF0246,Macchiato,324.62,26,Cinnamon,Iced,Large,340,"Sugar, Milk, Spices, Ice",TRUE,1.5
247,COF0247,Macchiato,355.29,124,Hazelnut,Cold,Large,343,"Spices, Chocolate, Sugar",TRUE,3.2
248,COF0248,Americano,56.34,175,Vanilla,Iced,Large,125,"Coffee Beans, Spices",TRUE,4.3
249,COF0249,Americano,435.32,177,None,Iced,Small,194,"Spices, Coffee Beans, Cream, Chocolate",FALSE,3.2
250,COF0250,Americano,131.13,161,Caramel,Blended,Medium,237,"Coffee Beans, Cream",FALSE,3.3
251,COF0251,Frappuccino,85.01,61,Mint,Hot,Small,368,"Spices, Coffee Beans, Tea Leaves, Cream",FALSE,5
252,COF0252,Frappuccino,98.23,177,Chocolate,Cold,Large,200,"Coffee Beans, Chocolate",TRUE,4.4
253,COF0253,Cappuccino,186.87,153,Caramel,Hot,Large,269,"Ice, Coffee Beans, Cream",TRUE,4.8
254,COF0254,Latte,368.5,86,Chocolate,Cold,Large,253,"Ice, Spices, Sugar, Cream, Milk",FALSE,1.1
255,COF0255,Masala Chai,182.88,123,Chocolate,Blended,Small,321,"Chocolate, Tea Leaves, Spices, Ice, Coffee Beans",TRUE,3.1
256,COF0256,Mocha,160.07,15,Cardamom,Cold,Small,453,"Milk, Coffee Beans, Tea Leaves, Sugar, Cream",TRUE,2.4
257,COF0257,Mocha,100.51,132,Caramel,Cold,Large,256,"Sugar, Cream, Chocolate, Spices",FALSE,2.2
258,COF0258,Cappuccino,300.9,86,Cardamom,Hot,Large,395,"Spices, Tea Leaves, Coffee Beans, Sugar",TRUE,4.6
259,COF0259,Americano,311.83,51,None,Blended,Medium,285,"Ice, Cream, Sugar",FALSE,2.6
260,COF0260,Latte,134.05,70,Cinnamon,Iced,Medium,172,"Cream, Coffee Beans, Spices, Sugar, Tea Leaves",TRUE,3.8
261,COF0261,Cappuccino,273.68,60,Mint,Cold,Large,423,"Milk, Sugar, Chocolate, Cream, Tea Leaves",TRUE,3.4
262,COF0262,Frappuccino,159.45,90,Chocolate,Blended,Large,425,"Cream, Coffee Beans, Milk, Sugar",TRUE,1.4
263,COF0263,Mocha,258.68,187,Cinnamon,Cold,Large,434,"Cream, Spices, Sugar, Coffee Beans, Chocolate",FALSE,2.3
264,COF0264,Cappuccino,369.21,189,Hazelnut,Cold,Small,405,"Milk, Ice",FALSE,3.4
265,COF0265,Americano,108.79,182,Caramel,Cold,Small,193,"Ice, Milk, Tea Leaves",TRUE,2.5
266,COF0266,Latte,398.46,123,None,Blended,Large,347,"Spices, Tea Leaves, Sugar, Chocolate",TRUE,2.1
267,COF0267,Macchiato,198.89,182,Caramel,Iced,Large,131,"Ice, Tea Leaves, Milk",TRUE,4.1
268,COF0268,Macchiato,405.19,53,Mint,Blended,Medium,465,"Ice, Milk, Chocolate, Tea Leaves",FALSE,4.2
269,COF0269,Mocha,336,135,None,Iced,Large,200,"Ice, Chocolate",FALSE,2
270,COF0270,Mocha,213.62,197,Caramel,Hot,Medium,272,"Ice, Milk",FALSE,4.6
271,COF0271,Cappuccino,172,109,Cardamom,Blended,Small,168,"Ice, Tea Leaves, Coffee Beans, Milk, Chocolate",FALSE,2
272,COF0272,Frappuccino,259.07,32,Cardamom,Hot,Large,149,"Coffee Beans, Tea Leaves",FALSE,3.1
273,COF0273,Macchiato,330.99,18,Caramel,Blended,Small,232,"Milk, Ice, Coffee Beans, Cream, Sugar",FALSE,2.7
274,COF0274,Macchiato,363.37,57,Cinnamon,Iced,Small,322,"Cream, Ice",TRUE,3
275,COF0275,Macchiato,97.55,146,Hazelnut,Cold,Small,386,"Ice, Spices, Coffee Beans, Milk",FALSE,4.6
276,COF0276,Masala Chai,434.58,17,Vanilla,Cold,Large,421,"Ice, Spices",FALSE,1.7
277,COF0277,Latte,396.65,84,Cardamom,Blended,Small,392,"Coffee Beans, Sugar, Tea Leaves",TRUE,2.5
278,COF0278,Masala Chai,172.41,33,Chocolate,Iced,Small,261,"Coffee Beans, Sugar",TRUE,4.7
279,COF0279,Iced Latte,361.43,15,Cardamom,Hot,Medium,351,"Tea Leaves, Coffee Beans, Ice, Chocolate",TRUE,3
280,COF0280,Choco Frappe,72.26,126,Vanilla,Cold,Small,172,"Cream, Sugar, Ice",FALSE,3.8
281,COF0281,Choco Frappe,393.74,60,None,Cold,Small,214,"Chocolate, Spices",FALSE,5
282,COF0282,Iced Latte,222.96,194,Vanilla,Blended,Medium,406,"Sugar, Coffee Beans",TRUE,3.5
283,COF0283,Iced Latte,133.1,143,Mint,Cold,Large,373,"Chocolate, Spices, Tea Leaves, Ice, Milk",TRUE,2.9
284,COF0284,Macchiato,232.81,70,Vanilla,Hot,Large,474,"Tea Leaves, Sugar, Milk, Chocolate",TRUE,2.2
285,COF0285,Cappuccino,480.45,123,Hazelnut,Hot,Small,163,"Coffee Beans, Milk, Chocolate, Tea Leaves",TRUE,1.9
286,COF0286,Choco Frappe,298.66,12,Chocolate,Hot,Medium,310,"Tea Leaves, Milk, Cream, Spices",TRUE,5
287,COF0287,Macchiato,214.99,133,Cinnamon,Cold,Small,246,"Spices, Cream, Tea Leaves, Sugar, Chocolate",FALSE,1.5
288,COF0288,Iced Latte,477.21,187,Cinnamon,Blended,Medium,370,"Tea Leaves, Ice, Sugar",TRUE,3.5
289,COF0289,Espresso,328.56,144,Vanilla,Hot,Large,393,"Spices, Coffee Beans, Chocolate, Milk",FALSE,4.5
290,COF0290,Iced Latte,239.3,78,Cinnamon,Blended,Small,463,"Sugar, Coffee Beans, Cream, Spices",FALSE,2.1
291,COF0291,Iced Latte,188.76,50,Mint,Hot,Medium,196,"Milk, Chocolate, Tea Leaves",FALSE,1.4
292,COF0292,Choco Frappe,170.77,177,None,Hot,Large,302,"Cream, Ice",FALSE,3.9
293,COF0293,Choco Frappe,142.97,15,Cardamom,Hot,Small,483,"Sugar, Cream",FALSE,4.4
294,COF0294,Iced Latte,458.97,189,Vanilla,Iced,Medium,343,"Sugar, Coffee Beans, Cream",TRUE,4.3
295,COF0295,Frappuccino,215.76,68,Caramel,Hot,Small,107,"Milk, Coffee Beans",FALSE,2.5
296,COF0296,Masala Chai,466.24,143,Cinnamon,Hot,Medium,263,"Milk, Cream",TRUE,3.1
297,COF0297,Cappuccino,418.67,86,Vanilla,Cold,Large,436,"Coffee Beans, Chocolate, Tea Leaves, Spices",FALSE,1.1
298,COF0298,Latte,177.25,42,Caramel,Hot,Medium,229,"Coffee Beans, Milk, Chocolate",TRUE,1.3
299,COF0299,Cappuccino,62.44,177,None,Cold,Small,200,"Sugar, Chocolate, Spices, Coffee Beans, Ice",FALSE,1
300,COF0300,Macchiato,394.2,10,Vanilla,Blended,Small,269,"Ice, Chocolate, Tea Leaves",TRUE,2
301,COF0301,Frappuccino,93.08,35,Cardamom,Iced,Small,344,"Spices, Milk",TRUE,3
302,COF0302,Masala Chai,430.3,195,Hazelnut,Hot,Large,366,"Sugar, Coffee Beans, Spices, Milk",FALSE,2.1
303,COF0303,Mocha,490.19,138,None,Blended,Small,336,"Sugar, Chocolate",FALSE,2.8
304,COF0304,Frappuccino,441.14,72,Chocolate,Cold,Large,293,"Sugar, Ice, Milk",FALSE,2.4
305,COF0305,Latte,364.51,140,None,Hot,Small,191,"Chocolate, Coffee Beans, Tea Leaves, Milk, Spices",FALSE,3.9
306,COF0306,Espresso,154.49,74,Vanilla,Hot,Large,383,"Ice, Sugar",TRUE,1.9
307,COF0307,Choco Frappe,480.8,59,Chocolate,Hot,Small,104,"Sugar, Milk, Coffee Beans",TRUE,3.7
308,COF0308,Mocha,323.19,82,Chocolate,Hot,Small,198,"Ice, Tea Leaves",TRUE,3
309,COF0309,Iced Latte,395.98,117,Caramel,Hot,Medium,442,"Chocolate, Spices, Cream, Coffee Beans, Sugar",FALSE,1.8
310,COF0310,Iced Latte,432.23,49,Chocolate,Blended,Large,487,"Milk, Ice, Chocolate, Cream",FALSE,3.9
311,COF0311,Americano,305.72,16,Cinnamon,Hot,Small,227,"Tea Leaves, Sugar, Cream, Spices",TRUE,1.9
312,COF0312,Americano,157.47,149,Vanilla,Iced,Large,308,"Milk, Chocolate",FALSE,2.3
313,COF0313,Iced Latte,209.88,137,Hazelnut,Cold,Small,318,"Coffee Beans, Milk, Chocolate",TRUE,2.7
314,COF0314,Iced Latte,439.47,56,Hazelnut,Cold,Small,445,"Ice, Cream, Spices, Milk, Tea Leaves",TRUE,4.7
315,COF0315,Iced Latte,324.13,88,Cinnamon,Blended,Medium,100,"Chocolate, Ice",TRUE,2.2
316,COF0316,Americano,68.66,173,Hazelnut,Hot,Medium,212,"Tea Leaves, Chocolate, Coffee Beans, Milk, Ice",FALSE,2.3
317,COF0317,Mocha,221.56,23,None,Blended,Large,390,"Sugar, Coffee Beans, Chocolate, Cream",FALSE,1.6
318,COF0318,Iced Latte,458.71,197,Cinnamon,Cold,Small,358,"Ice, Tea Leaves, Milk, Cream, Spices",FALSE,3.1
319,COF0319,Espresso,72.3,34,Caramel,Cold,Small,131,"Tea Leaves, Sugar, Milk, Coffee Beans, Spices",TRUE,1.7
320,COF0320,Espresso,456.18,104,Vanilla,Blended,Small,398,"Coffee Beans, Chocolate",TRUE,3.9
321,COF0321,Espresso,366.87,126,Caramel,Blended,Large,383,"Coffee Beans, Tea Leaves, Sugar, Milk, Spices",TRUE,1.4
322,COF0322,Frappuccino,186.86,184,Mint,Hot,Medium,212,"Tea Leaves, Milk, Chocolate, Sugar, Ice",TRUE,3.3
323,COF0323,Espresso,435.33,46,Chocolate,Hot,Medium,139,"Ice, Spices",TRUE,4.6
324,COF0324,Macchiato,299.67,42,Caramel,Iced,Medium,333,"Cream, Coffee Beans, Milk",TRUE,3.6
325,COF0325,Choco Frappe,147.14,186,Cinnamon,Iced,Medium,354,"Tea Leaves, Sugar, Cream, Milk",FALSE,3.5
326,COF0326,Latte,160.6,103,Mint,Blended,Large,246,"Chocolate, Coffee Beans, Tea Leaves",FALSE,2.3
327,COF0327,Latte,70.96,95,Vanilla,Iced,Large,421,"Ice, Cream, Spices, Coffee Beans, Sugar",TRUE,4.7
328,COF0328,Latte,449.9,99,Cardamom,Iced,Medium,388,"Chocolate, Tea Leaves, Sugar, Ice, Spices",FALSE,2.6
329,COF0329,Macchiato,267.87,56,Caramel,Hot,Large,369,"Ice, Spices",TRUE,3.4
330,COF0330,Choco Frappe,380.13,197,None,Cold,Medium,139,"Milk, Sugar, Tea Leaves, Spices, Coffee Beans",FALSE,2.4
331,COF0331,Espresso,405.9,11,None,Cold,Small,101,"Sugar, Tea Leaves, Cream",FALSE,1.6
332,COF0332,Cappuccino,56.01,67,Caramel,Blended,Large,366,"Spices, Sugar",FALSE,3.6
333,COF0333,Iced Latte,61.31,86,Cinnamon,Cold,Small,455,"Sugar, Coffee Beans, Chocolate",TRUE,2.9
334,COF0334,Choco Frappe,254.21,160,Vanilla,Iced,Small,398,"Ice, Tea Leaves, Sugar",TRUE,2.6
335,COF0335,Iced Latte,204.08,88,Hazelnut,Cold,Medium,416,"Sugar, Spices, Cream, Milk, Ice",TRUE,2.8
336,COF0336,Americano,232.84,192,None,Iced,Large,103,"Ice, Sugar",TRUE,4.4
337,COF0337,Iced Latte,319.87,23,Cinnamon,Iced,Large,314,"Sugar, Cream, Coffee Beans",TRUE,2.6
338,COF0338,Masala Chai,251.21,97,Vanilla,Blended,Medium,334,"Cream, Coffee Beans, Spices, Ice, Chocolate",FALSE,4.4
339,COF0339,Latte,299.63,160,Caramel,Cold,Large,277,"Tea Leaves, Milk, Spices, Chocolate",FALSE,2.8
340,COF0340,Mocha,302.04,77,Vanilla,Iced,Medium,116,"Tea Leaves, Cream, Chocolate, Milk, Coffee Beans",TRUE,4
341,COF0341,Espresso,466.9,137,Chocolate,Blended,Small,497,"Spices, Cream, Milk, Coffee Beans",TRUE,2.5
342,COF0342,Mocha,445.43,73,Hazelnut,Iced,Large,110,"Sugar, Coffee Beans, Spices",TRUE,3.5
343,COF0343,Espresso,289.26,194,Vanilla,Hot,Large,270,"Coffee Beans, Spices, Cream, Chocolate, Ice",FALSE,2.8
344,COF0344,Mocha,464.36,138,None,Iced,Large,409,"Sugar, Chocolate, Spices",FALSE,2.3
345,COF0345,Espresso,372.27,190,Cinnamon,Hot,Small,410,"Sugar, Tea Leaves, Cream",TRUE,3.4
346,COF0346,Frappuccino,173.04,60,Chocolate,Blended,Medium,364,"Spices, Milk, Cream, Coffee Beans, Ice",TRUE,3.6
347,COF0347,Masala Chai,481.06,114,Caramel,Hot,Medium,310,"Coffee Beans, Spices",TRUE,2.1
348,COF0348,Masala Chai,468.58,10,Vanilla,Iced,Large,454,"Milk, Spices, Cream, Coffee Beans",TRUE,5
349,COF0349,Frappuccino,303.89,44,Caramel,Cold,Medium,319,"Coffee Beans, Tea Leaves, Milk, Sugar",FALSE,1.5
350,COF0350,Mocha,424.39,134,Vanilla,Iced,Large,447,"Milk, Coffee Beans, Cream, Sugar, Spices",TRUE,1.2
351,COF0351,Macchiato,486.88,33,Vanilla,Cold,Large,434,"Spices, Ice, Cream, Coffee Beans",TRUE,2.8
352,COF0352,Mocha,177.28,175,Cardamom,Blended,Small,490,"Spices, Milk, Coffee Beans",FALSE,2.8
353,COF0353,Masala Chai,98.83,169,Cardamom,Hot,Medium,402,"Tea Leaves, Chocolate, Cream",TRUE,3.6
354,COF0354,Iced Latte,235.02,187,Hazelnut,Iced,Large,146,"Ice, Milk, Coffee Beans, Chocolate, Spices",TRUE,4.1
355,COF0355,Americano,459.17,138,Chocolate,Iced,Large,357,"Coffee Beans, Spices, Cream, Chocolate",FALSE,2.9
356,COF0356,Americano,485.71,51,Chocolate,Iced,Large,304,"Coffee Beans, Tea Leaves, Cream, Milk",TRUE,4
357,COF0357,Americano,260.45,54,Caramel,Hot,Large,175,"Ice, Coffee Beans, Cream",TRUE,2.1
358,COF0358,Cappuccino,130.32,56,Vanilla,Blended,Small,397,"Chocolate, Tea Leaves, Cream, Ice, Milk",FALSE,3.7
359,COF0359,Mocha,411.54,84,Vanilla,Cold,Medium,235,"Spices, Sugar, Coffee Beans",FALSE,1.3
360,COF0360,Cappuccino,354.84,39,Hazelnut,Iced,Medium,233,"Cream, Chocolate, Sugar, Spices, Coffee Beans",TRUE,2.4
361,COF0361,Americano,112.33,142,Cinnamon,Cold,Medium,173,"Spices, Cream",FALSE,1.5
362,COF0362,Macchiato,118.81,93,Cardamom,Blended,Medium,170,"Cream, Ice",TRUE,2.8
363,COF0363,Mocha,150.13,93,Hazelnut,Cold,Large,370,"Tea Leaves, Milk",TRUE,1.6
364,COF0364,Choco Frappe,228.13,82,Cardamom,Hot,Medium,110,"Cream, Tea Leaves",FALSE,1.8
365,COF0365,Americano,390.27,157,Vanilla,Iced,Large,293,"Ice, Cream, Coffee Beans, Spices",TRUE,4.3
366,COF0366,Macchiato,208.32,28,Vanilla,Iced,Small,440,"Spices, Tea Leaves, Coffee Beans, Chocolate",FALSE,5
367,COF0367,Mocha,470.1,124,Hazelnut,Hot,Large,491,"Tea Leaves, Spices",TRUE,3.1
368,COF0368,Americano,434.51,13,Caramel,Hot,Small,104,"Milk, Chocolate, Coffee Beans",FALSE,2.2
369,COF0369,Choco Frappe,71.59,40,Vanilla,Cold,Large,193,"Ice, Coffee Beans",TRUE,1.5
370,COF0370,Masala Chai,499.17,69,Cardamom,Hot,Small,100,"Tea Leaves, Coffee Beans",TRUE,2.8
371,COF0371,Americano,57.15,77,Caramel,Cold,Medium,218,"Coffee Beans, Ice, Chocolate, Milk, Sugar",FALSE,4.7
372,COF0372,Mocha,481.42,14,Hazelnut,Hot,Medium,353,"Ice, Milk, Sugar, Coffee Beans",TRUE,1.4
373,COF0373,Mocha,462.03,149,Chocolate,Hot,Large,150,"Ice, Milk",TRUE,4.2
374,COF0374,Macchiato,154.3,144,Chocolate,Blended,Small,150,"Spices, Ice, Chocolate, Coffee Beans, Tea Leaves",TRUE,1.7
375,COF0375,Mocha,470.35,26,Mint,Hot,Small,165,"Chocolate, Tea Leaves, Spices, Sugar, Ice",TRUE,2
376,COF0376,Frappuccino,387.22,41,Vanilla,Hot,Large,398,"Tea Leaves, Ice, Milk, Cream",FALSE,1.9
377,COF0377,Iced Latte,200.76,150,Cinnamon,Blended,Large,121,"Cream, Spices, Chocolate, Milk",FALSE,2.3
378,COF0378,Mocha,135.85,194,Cinnamon,Hot,Large,282,"Milk, Coffee Beans",TRUE,3.3
379,COF0379,Latte,132.87,44,None,Cold,Large,104,"Cream, Ice",TRUE,2.4
380,COF0380,Macchiato,326.23,175,Mint,Hot,Large,235,"Milk, Ice, Sugar, Cream, Chocolate",TRUE,3.7
381,COF0381,Choco Frappe,359.87,193,Cardamom,Blended,Large,482,"Spices, Chocolate, Milk",TRUE,1.5
382,COF0382,Espresso,375.51,45,Chocolate,Blended,Small,153,"Cream, Coffee Beans",FALSE,5
383,COF0383,Frappuccino,97.48,199,Hazelnut,Blended,Large,228,"Spices, Tea Leaves, Sugar, Coffee Beans",TRUE,4.2
384,COF0384,Frappuccino,261.9,162,Cinnamon,Cold,Large,384,"Tea Leaves, Ice",FALSE,4.2
385,COF0385,Latte,346.03,117,Vanilla,Hot,Large,240,"Chocolate, Tea Leaves",TRUE,1.2
386,COF0386,Latte,353.77,108,None,Blended,Medium,124,"Cream, Sugar",TRUE,1.2
387,COF0387,Mocha,233.9,49,None,Blended,Large,496,"Cream, Chocolate, Tea Leaves, Sugar, Milk",FALSE,1.1
388,COF0388,Cappuccino,100.31,23,Vanilla,Cold,Small,173,"Spices, Cream",FALSE,4.8
389,COF0389,Macchiato,363.71,71,None,Hot,Medium,377,"Coffee Beans, Sugar, Milk",TRUE,3.4
390,COF0390,Frappuccino,418.89,78,Cinnamon,Cold,Large,386,"Spices, Ice",FALSE,2.2
391,COF0391,Masala Chai,58.59,193,Vanilla,Cold,Medium,450,"Coffee Beans, Chocolate, Ice",FALSE,2.3
392,COF0392,Cappuccino,282.57,57,None,Blended,Large,198,"Spices, Coffee Beans",TRUE,3.8
393,COF0393,Iced Latte,366.51,17,Chocolate,Hot,Small,410,"Sugar, Chocolate, Ice",FALSE,1.4
394,COF0394,Macchiato,274.28,98,Cinnamon,Cold,Medium,196,"Ice, Coffee Beans, Sugar, Tea Leaves, Milk",TRUE,4.9
395,COF0395,Mocha,311.06,147,Chocolate,Hot,Small,377,"Tea Leaves, Milk",FALSE,1.7
396,COF0396,Cappuccino,320.98,90,Vanilla,Hot,Medium,320,"Cream, Coffee Beans, Spices",TRUE,2.1
397,COF0397,Frappuccino,73.9,95,Caramel,Cold,Large,267,"Spices, Cream, Chocolate, Sugar, Coffee Beans",FALSE,2.7
398,COF0398,Americano,462.96,112,Cardamom,Blended,Large,363,"Spices, Chocolate, Cream, Ice, Tea Leaves",FALSE,2.7
399,COF0399,Macchiato,482.55,133,Mint,Iced,Small,402,"Ice, Milk",TRUE,1.7
400,COF0400,Macchiato,425.65,193,Caramel,Blended,Large,225,"Chocolate, Tea Leaves, Coffee Beans, Cream, Sugar",FALSE,3.2
401,COF0401,Choco Frappe,404.44,98,Cardamom,Cold,Large,182,"Spices, Tea Leaves, Ice, Coffee Beans",TRUE,4
402,COF0402,Latte,267.5,25,Caramel,Hot,Medium,265,"Spices, Coffee Beans, Tea Leaves",TRUE,3.6
403,COF0403,Iced Latte,437.72,161,Hazelnut,Blended,Large,364,"Tea Leaves, Sugar, Coffee Beans, Milk, Ice",FALSE,1.9
404,COF0404,Americano,199.84,75,Hazelnut,Hot,Large,153,"Tea Leaves, Chocolate, Spices, Sugar, Coffee Beans",FALSE,2.4
405,COF0405,Latte,471.7,106,Cinnamon,Blended,Large,418,"Spices, Tea Leaves, Coffee Beans, Sugar",FALSE,3.7
406,COF0406,Macchiato,282.61,99,Cinnamon,Cold,Large,403,"Tea Leaves, Cream, Milk",TRUE,3.6
407,COF0407,Cappuccino,330.41,177,Cardamom,Cold,Small,277,"Spices, Tea Leaves, Milk, Coffee Beans",TRUE,1.1
408,COF0408,Iced Latte,248.55,26,Cardamom,Cold,Small,476,"Spices, Tea Leaves, Chocolate, Ice",TRUE,2.2
409,COF0409,Iced Latte,129.8,96,None,Iced,Medium,263,"Milk, Spices, Tea Leaves",TRUE,2.2
410,COF0410,Iced Latte,112.27,47,Chocolate,Cold,Large,210,"Sugar, Chocolate, Cream",TRUE,3.9
411,COF0411,Frappuccino,298.49,25,Mint,Iced,Medium,374,"Tea Leaves, Spices",TRUE,4.9
412,COF0412,Masala Chai,470.42,127,Caramel,Blended,Large,461,"Spices, Tea Leaves, Ice, Chocolate, Coffee Beans",TRUE,4.1
413,COF0413,Masala Chai,386.01,180,Cardamom,Iced,Medium,140,"Ice, Spices, Sugar",TRUE,2.4
414,COF0414,Choco Frappe,215.35,35,Chocolate,Blended,Large,208,"Milk, Coffee Beans, Tea Leaves, Sugar, Cream",TRUE,3.2
415,COF0415,Americano,154.36,112,None,Blended,Medium,474,"Sugar, Ice, Cream",FALSE,4.3
416,COF0416,Frappuccino,193.71,19,Cinnamon,Hot,Medium,128,"Chocolate, Coffee Beans",TRUE,3.1
417,COF0417,Espresso,300.77,83,Mint,Cold,Medium,273,"Chocolate, Spices",TRUE,4.3
418,COF0418,Americano,335.49,172,Vanilla,Blended,Small,497,"Spices, Cream",TRUE,1.9
419,COF0419,Espresso,264.79,78,Mint,Iced,Medium,143,"Spices, Chocolate",FALSE,4
420,COF0420,Espresso,316.66,11,None,Cold,Medium,306,"Spices, Sugar",FALSE,2.5
421,COF0421,Frappuccino,179.49,84,Hazelnut,Iced,Large,113,"Ice, Spices, Chocolate, Coffee Beans",TRUE,4
422,COF0422,Choco Frappe,468.16,52,Mint,Blended,Large,489,"Tea Leaves, Spices, Cream",FALSE,3
423,COF0423,Frappuccino,440.23,72,Hazelnut,Iced,Medium,450,"Coffee Beans, Sugar",FALSE,3.7
424,COF0424,Latte,373.99,137,Chocolate,Blended,Small,432,"Spices, Coffee Beans, Sugar, Cream, Chocolate",FALSE,4.7
425,COF0425,Americano,189.31,12,Vanilla,Iced,Small,330,"Coffee Beans, Spices, Ice, Milk",FALSE,3.5
426,COF0426,Choco Frappe,163.52,137,Caramel,Blended,Small,138,"Milk, Ice, Spices",FALSE,4.3
427,COF0427,Espresso,416.62,13,Chocolate,Blended,Small,107,"Chocolate, Milk, Cream, Coffee Beans",TRUE,4
428,COF0428,Cappuccino,74.88,200,Hazelnut,Iced,Medium,228,"Ice, Tea Leaves, Coffee Beans",FALSE,1.2
429,COF0429,Latte,144.3,22,None,Blended,Small,100,"Milk, Cream",TRUE,2.2
430,COF0430,Choco Frappe,148.08,14,Cinnamon,Hot,Large,268,"Sugar, Coffee Beans, Cream, Milk, Ice",FALSE,2.5
431,COF0431,Iced Latte,380.54,104,Caramel,Iced,Small,332,"Chocolate, Coffee Beans, Cream, Spices, Sugar",FALSE,1.9
432,COF0432,Americano,194.91,196,None,Blended,Large,334,"Milk, Sugar, Cream, Ice, Coffee Beans",TRUE,3.9
433,COF0433,Macchiato,226.47,152,Hazelnut,Iced,Large,213,"Coffee Beans, Chocolate, Spices, Ice, Milk",FALSE,4.7
434,COF0434,Latte,461.91,194,Chocolate,Cold,Medium,322,"Tea Leaves, Ice, Sugar, Spices",TRUE,1.9
435,COF0435,Mocha,59.75,90,Mint,Cold,Large,173,"Ice, Cream, Milk, Tea Leaves",FALSE,3.3
436,COF0436,Choco Frappe,173.4,133,Mint,Hot,Small,212,"Milk, Ice, Spices, Coffee Beans, Sugar",TRUE,4.9
437,COF0437,Iced Latte,383.46,113,Cinnamon,Cold,Medium,424,"Ice, Milk, Tea Leaves, Spices, Chocolate",FALSE,4.7
438,COF0438,Iced Latte,377.71,101,Cardamom,Blended,Small,422,"Spices, Milk",FALSE,4.9
439,COF0439,Masala Chai,316.18,79,Cardamom,Cold,Large,385,"Ice, Chocolate",FALSE,4.1
440,COF0440,Americano,377.93,60,Mint,Blended,Medium,336,"Ice, Sugar, Spices, Cream",TRUE,3.8
441,COF0441,Americano,264.78,161,None,Blended,Small,295,"Spices, Ice",TRUE,3.2
442,COF0442,Frappuccino,65.52,80,Mint,Cold,Medium,187,"Sugar, Tea Leaves, Ice, Chocolate, Cream",FALSE,2.8
443,COF0443,Espresso,161.29,136,Mint,Cold,Small,326,"Milk, Chocolate, Spices",FALSE,3
444,COF0444,Macchiato,441.85,199,None,Cold,Medium,332,"Coffee Beans, Cream, Ice, Spices, Milk",FALSE,4.2
445,COF0445,Cappuccino,383.59,189,Caramel,Hot,Medium,420,"Milk, Coffee Beans, Chocolate",FALSE,1.4
446,COF0446,Americano,386.72,26,Caramel,Cold,Medium,173,"Ice, Milk, Chocolate, Sugar, Tea Leaves",FALSE,1.1
447,COF0447,Espresso,482.74,189,Cardamom,Blended,Medium,115,"Coffee Beans, Sugar, Ice, Milk",FALSE,3.8
448,COF0448,Espresso,341.91,38,Cinnamon,Iced,Large,498,"Tea Leaves, Milk, Spices, Ice",TRUE,3.7
449,COF0449,Mocha,275.12,44,None,Hot,Small,270,"Spices, Cream, Milk, Ice",FALSE,1
450,COF0450,Iced Latte,194.04,80,Cinnamon,Blended,Small,138,"Tea Leaves, Chocolate, Cream",TRUE,3.8
